cellid,sigl,acc,bearing,alt,rsrq,rssnr,ta,WindSpeed,WindGust,Precip
5125645,4,44.6,57.8,250,-14,11.2,-1,12 ,0 ,0.2 
5125645,4,36.4,217.9,249.9,-9,11.6,-1,12 ,0 ,0.2 
5125645,4,48.1,220.4,249.8,-13,11.2,-1,12 ,0 ,0.2 
5125645,4,32.1,234.3,250,-13,16.2,-1,12 ,0 ,0.2 
5125645,4,14.9,225.9,249.9,-10,11.4,-1,12 ,0 ,0.2 
5125645,4,87.5,36.1,249.9,-10,11.4,-1,12 ,0 ,0.2 
5125645,4,15.1,268.7,250,-13,11.6,-1,12 ,0 ,0.2 
5125645,4,14.9,278.7,246.9,-9,11.4,-1,12 ,0 ,0.2 
5125645,4,15.8,267,249.9,-15,11.2,-1,12 ,0 ,0.2 
5125645,4,44,137.6,249.9,-12,8.2,-1,12 ,0 ,0.2 
5125645,4,71.6,177.1,250,-12,8.8,-1,12 ,0 ,0.2 
5125645,4,15.1,46.1,246.9,-10,8,1,12 ,0 ,0.2 
5125645,4,78,54.5,250,-9,13,-1,12 ,0 ,0.2 
5125645,4,33.2,223.3,249.9,-11,15,-1,12 ,0 ,0.2 
5125645,4,21.4,41.7,249.9,-10,10,-1,12 ,0 ,0.2 
5125645,4,36.6,322.6,249.9,-10,9,-1,12 ,0 ,0.2 
5125645,4,50.4,211.5,249.9,-10,9,-1,12 ,0 ,0.2 
5125645,4,38.6,67.5,249.9,-11,16.2,-1,12 ,0 ,0.2 
5125645,4,72.5,222.1,250,-11,11.8,-1,12 ,0 ,0.2 
5125645,4,15.1,281.6,249.9,-13,22.4,-1,12 ,0 ,0.2 
5125645,4,61.4,200.4,249.9,-14,7,-1,12 ,0 ,0.2 
5125645,4,15,28.2,250,-13,16.4,-1,12 ,0 ,0.2 
5125645,4,65.1,25.2,249.9,-11,10.4,-1,12 ,0 ,0.2 
5125645,4,23.3,10.1,249.9,-12,13,-1,12 ,0 ,0.2 
5125645,4,12.9,12.5,249.9,-12,13,-1,12 ,0 ,0.2 
5125645,4,27.4,271.7,249.9,-9,10,-1,12 ,0 ,0.2 
5125645,4,32.2,45.7,249.9,-10,8,-1,12 ,0 ,0.2 
5125645,4,41.8,33.4,249.9,-12,7.6,1,12 ,0 ,0.2 
5125645,4,47.8,175.8,249.9,-10,12,-1,12 ,0 ,0.2 
5125645,4,38.6,40.6,249.9,-11,10.4,1,12 ,0 ,0.2 
5125645,4,59,38.3,249.9,-11,10.4,1,12 ,0 ,0.2 
5125645,4,45.3,271.2,250,-11,16,-1,12 ,0 ,0.2 
5125645,4,15.2,265.5,249.8,-15,13.2,-1,12 ,0 ,0.2 
5125645,4,64.2,175.9,254.5,-12,8.8,-1,12 ,0 ,0.2 
5125645,4,15.1,40.8,249.9,-10,9.8,-1,12 ,0 ,0.2 
5125645,4,15.2,259.5,250,-13,11,-1,12 ,0 ,0.2 
5125645,4,15.1,303.8,249.9,-14,10.8,-1,12 ,0 ,0.2 
5125645,4,102.9,157.6,250,-11,11,-1,12 ,0 ,0.2 
5125645,4,37.8,32.7,249.8,-11,6.6,-1,12 ,0 ,0.2 
5125645,4,48.2,38,249.8,-12,5.8,-1,12 ,0 ,0.2 
5125645,4,37.4,212.9,246.9,-12,5.8,-1,12 ,0 ,0.2 
5125645,4,46,98.6,249.9,-12,12.4,-1,12 ,0 ,0.2 
5125645,4,40.1,288.1,249.8,-11,7.6,-1,12 ,0 ,0.2 
5125645,4,33.7,278,249.9,-15,6.2,-1,12 ,0 ,0.2 
5125645,4,44.3,270.2,249.9,-15,6.2,-1,12 ,0 ,0.2 
5125645,4,46.4,335.3,246.9,-12,6.2,-1,12 ,0 ,0.2 
5125645,4,45,30.6,246.9,-11,11,-1,12 ,0 ,0.2 
5125645,4,51.5,247.2,249.8,-10,9.4,-1,12 ,0 ,0.2 
5125645,4,60.1,213.8,249.9,-11,9.4,-1,12 ,0 ,0.2 
5125645,4,99.2,211.4,249.9,-10,9.8,-1,12 ,0 ,0.2 
5125645,4,31.4,260.2,249.9,-10,10.2,-1,12 ,0 ,0.2 
5125645,4,48.6,189,250,-10,10.2,-1,12 ,0 ,0.2 
5125645,4,15,172.7,250,-10,9.4,-1,12 ,0 ,0.2 
5125645,4,30,280.2,249.9,-14,8.6,-1,12 ,0 ,0.2 
5125645,4,112.6,266.2,249.9,-14,10,-1,12 ,0 ,0.2 
5125645,4,32.7,241.5,249.9,-14,7.4,-1,12 ,0 ,0.2 
5125645,4,22.5,216.6,249.9,-12,7.4,-1,12 ,0 ,0.2 
5125645,4,19.1,210.8,249.9,-12,8.2,-1,12 ,0 ,0.2 
5125645,4,17.7,74,249.9,-13,6.8,-1,12 ,0 ,0.2 
5125645,4,10.7,32.8,249.9,-13,8.6,-1,12 ,0 ,0.2 
5125645,4,13.9,217.8,250,-13,8.6,-1,12 ,0 ,0.2 
5125645,4,13.7,37.8,249.8,-13,9.4,-1,12 ,0 ,0.2 
5125645,4,11.8,12.8,246.9,-11,9.4,-1,12 ,0 ,0.2 
5125645,4,16.9,27.2,250,-11,9.4,-1,12 ,0 ,0.2 
5125645,4,28.9,32.9,249.9,-15,7.8,-1,12 ,0 ,0.2 
5125645,4,34.8,39,250,-15,10.8,-1,12 ,0 ,0.2 
5125645,4,63.6,21.5,249.9,-15,7.6,-1,12 ,0 ,0.2 
5125645,4,55.1,26.3,249.9,-15,7,-1,12 ,0 ,0.2 
5125645,4,24.3,34.9,249.9,-13,14.2,-1,12 ,0 ,0.2 
5125645,4,58.7,37.8,249.9,-13,8.2,-1,12 ,0 ,0.2 
5125645,4,48.2,24.2,250,-15,7.6,-1,12 ,0 ,0.2 
5125645,4,53.4,204.2,249.9,-15,7.2,-1,12 ,0 ,0.2 
5125645,4,48.1,213,250,-14,9.8,-1,12 ,0 ,0.2 
5125645,4,40.7,28.9,249.9,-9,7.2,-1,12 ,0 ,0.2 
5125645,4,43.1,31.3,250,-12,10.2,-1,12 ,0 ,0.2 
5125645,4,125.8,31.7,249.8,-12,10.2,-1,12 ,0 ,0.2 
5125645,4,57.4,185.9,249.9,-10,8.6,-1,12 ,0 ,0.2 
5125645,4,100.8,6.5,249.9,-14,10.4,-1,12 ,0 ,0.2 
5125645,4,89.3,208,250,-10,8.6,-1,12 ,0 ,0.2 
5125645,4,125.7,107,250,-12,8.6,-1,12 ,0 ,0.2 
5125645,4,197.6,155.8,249.9,-12,6.8,-1,12 ,0 ,0.2 
5125645,4,49.9,137.2,249.8,-12,9.6,-1,12 ,0 ,0.2 
5125645,4,15.1,23.8,250,-9,9.6,-1,12 ,0 ,0.2 
5125645,4,14.8,234,254.5,-11,8.8,-1,12 ,0 ,0.2 
5125645,4,15.1,28.7,249.9,-15,14.2,-1,12 ,0 ,0.2 
5125645,4,27.3,58,250,-12,7.4,0,12 ,0 ,0.2 
5125645,4,15.2,274.5,249.9,-14,10.2,-1,12 ,0 ,0.2 
5125645,4,15,94.5,250,-11,17.2,-1,12 ,0 ,0.2 
5125645,4,15.4,200.1,249.9,-11,7.8,-1,12 ,0 ,0.2 
5125645,4,16.5,280.7,250,-11,10.6,0,12 ,0 ,0.2 
5125645,4,27.2,51.1,246.9,-11,10.6,-1,12 ,0 ,0.2 
5125645,4,32.8,50.2,250,-15,7.6,1,12 ,0 ,0.2 
5125645,4,22.1,45.3,250,-11,7.8,-1,12 ,0 ,0.2 
5125645,4,25.7,45,250,-11,7.8,-1,12 ,0 ,0.2 
5125645,4,28.9,44.1,250,-10,8.8,-1,12 ,0 ,0.2 
5125645,4,28.3,225.7,249.9,-10,7.6,-1,12 ,0 ,0.2 
5125645,4,19.8,224.8,249.9,-12,7.8,1,12 ,0 ,0.2 
5125645,4,25,223.9,250,-12,10,1,12 ,0 ,0.2 
5125645,4,30.6,45.7,250,-14,9,-1,12 ,0 ,0.2 
5125645,4,53.6,270.4,250,-13,8.2,-1,12 ,0 ,0.2 
5125645,4,44,270,250,-15,5.2,-1,12 ,0 ,0.2 
5125645,4,75.3,179.3,249.8,-15,9.8,-1,12 ,0 ,0.2 
5125645,4,33,42.9,249.9,-11,9.8,-1,12 ,0 ,0.2 
5125645,4,32.2,141.7,250,-11,9.8,-1,12 ,0 ,0.2 
5125645,4,41.9,183.8,249.9,-10,7.6,-1,12 ,0 ,0.2 
5125645,4,15,137.1,249.8,-10,8.6,-1,12 ,0 ,0.2 
5125645,4,15.1,13.4,249.9,-11,8.2,1,12 ,0 ,0.2 
5125645,4,15.1,168.1,250,-10,9.4,-1,12 ,0 ,0.2 
5125645,4,15.1,110.2,250,-11,9,-1,12 ,0 ,0.2 
5125645,4,15.1,181.3,249.9,-11,9.4,-1,12 ,0 ,0.2 
5125645,4,16.5,243.7,250,-11,10.8,-1,12 ,0 ,0.2 
5125645,4,14.9,205.3,250,-10,10,1,12 ,0 ,0.2 
5125645,4,15,332.8,249.9,-12,9,-1,12 ,0 ,0.2 
5125645,4,80.4,266.6,250,-13,10.8,-1,12 ,0 ,0.2 
5125645,4,15,251.1,249.8,-14,7,-1,12 ,0 ,0.2 
5125645,4,14.9,143.5,249.9,-14,9.6,-1,12 ,0 ,0.2 
5125645,4,14.9,120.7,249.9,-11,9.4,-1,12 ,0 ,0.2 
5125645,4,16.4,17.1,249.9,-14,12.6,1,12 ,0 ,0.2 
5125645,4,16,39.4,249.9,-11,9.6,-1,12 ,0 ,0.2 
5125645,4,16,136.8,249.8,-9,10.6,-1,12 ,0 ,0.2 
5125645,4,31.3,3.3,249.8,-11,13.6,-1,12 ,0 ,0.2 
5125645,4,37,349,249.8,-12,11.4,-1,12 ,0 ,0.2 
5125645,4,46.2,234.9,249.9,-10,12.6,-1,12 ,0 ,0.2 
5125645,4,26.4,25.6,249.9,-12,9.6,-1,12 ,0 ,0.2 
5125645,4,32.3,186.3,249.8,-12,9,-1,12 ,0 ,0.2 
5125645,4,31.8,200.3,249.9,-14,10.4,-1,12 ,0 ,0.2 
5125645,4,57.9,225.3,249.8,-10,7.6,-1,12 ,0 ,0.2 
5125645,4,37,291.2,249.9,-13,9,-1,12 ,0 ,0.2 
5125645,4,34,49.6,249.9,-11,8.4,-1,12 ,0 ,0.2 
5125645,4,21.9,229.6,249.9,-11,8.4,-1,12 ,0 ,0.2 
5125645,4,39.7,229.6,249.9,-10,8.4,-1,12 ,0 ,0.2 
5125645,4,49.4,229.6,249.8,-10,13,-1,12 ,0 ,0.2 
5125645,4,26.8,48.7,250,-10,6.6,1,12 ,0 ,0.2 
5125645,4,15,227.7,250,-11,10.2,-1,12 ,0 ,0.2 
5125645,4,42.9,77.3,250,-12,9.2,0,12 ,0 ,0.2 
5125645,4,39.7,68.2,250,-12,10.8,0,12 ,0 ,0.2 
5125645,4,45,33.1,249.9,-10,9.8,-1,12 ,0 ,0.2 
5125645,4,120.3,40.6,250,-13,7.8,-1,12 ,0 ,0.2 
5125645,4,15.1,216,250,-13,9.8,-1,12 ,0 ,0.2 
5125645,4,49.3,214.4,249.8,-12,10.4,-1,12 ,0 ,0.2 
5125645,4,175.5,20.7,250,-12,10.4,-1,12 ,0 ,0.2 
5125645,4,24,27.1,249.9,-12,9,-1,12 ,0 ,0.2 
5125645,4,24.7,228.9,246.9,-11,10.8,-1,12 ,0 ,0.2 
5125645,4,30,45.8,249.9,-11,10.8,-1,12 ,0 ,0.2 
5125645,4,20.4,55.5,249.9,-11,6.8,-1,12 ,0 ,0.2 
5125645,4,23.6,74.6,249.9,-12,7.8,-1,12 ,0 ,0.2 
5125645,4,26.2,257.1,250,-11,11.6,-1,12 ,0 ,0.2 
5125645,4,47.1,25.5,250,-13,7,-1,12 ,0 ,0.2 
5125645,4,26.3,41.5,250,-13,10.4,-1,12 ,0 ,0.2 
5125645,4,24.7,73.7,249.8,-13,9.2,-1,12 ,0 ,0.2 
5125645,4,21.4,91.6,249.9,-12,9.2,-1,12 ,0 ,0.2 
5125645,4,21.4,91.5,250,-10,9,1,12 ,0 ,0.2 
5125645,4,23.6,11.3,249.8,-14,9.4,-1,12 ,0 ,0.2 
5125645,4,26.8,36.1,249.8,-11,9.6,-1,12 ,0 ,0.2 
5125645,4,59.5,88.7,249.9,-11,11.4,-1,12 ,0 ,0.2 
5125645,4,41.8,208.9,249.9,-13,7.2,-1,12 ,0 ,0.2 
5125645,4,56.4,180.6,249.9,-11,7.2,-1,12 ,0 ,0.2 
5125645,4,52.2,180.1,249.9,-10,9.4,-1,12 ,0 ,0.2 
5125645,4,101.3,179.5,250,-10,8.2,-1,12 ,0 ,0.2 
5125645,4,56.4,272.6,249.9,-10,8.8,-1,12 ,0 ,0.2 
5125645,4,26.8,276.6,249.9,-10,12.4,-1,12 ,0 ,0.2 
5125645,4,31.1,279,249.9,-12,10.2,-1,12 ,0 ,0.2 
5125645,4,58.1,88.9,249.9,-12,10.4,-1,12 ,0 ,0.2 
5125645,4,18.5,269.9,249.9,-12,7.4,-1,12 ,0 ,0.2 
5125645,4,16.1,270,249.9,-12,7.4,-1,12 ,0 ,0.2 
5125645,4,44.3,270,250,-12,8.6,-1,12 ,0 ,0.2 
5125645,4,35.3,39.2,249.9,-12,7.8,-1,12 ,0 ,0.2 
5125645,4,26.4,38.4,249.8,-10,10.2,-1,12 ,0 ,0.2 
5125645,4,37.4,38,249.9,-12,10,-1,12 ,0 ,0.2 
5125645,4,44.9,96.1,249.9,-9,8.8,-1,12 ,0 ,0.2 
5125645,4,32.2,110.4,249.9,-9,8.4,-1,12 ,0 ,0.2 
5125645,4,35.4,181.6,250,-13,8.4,-1,12 ,0 ,0.2 
5125645,4,44,281.1,250,-10,10.4,-1,12 ,0 ,0.2 
5125645,4,87.9,270.1,250,-11,7.6,-1,12 ,0 ,0.2 
5125645,4,30.5,10.1,250,-11,11,-1,12 ,0 ,0.2 
5125645,4,24.7,204.6,250,-11,10.2,-1,12 ,0 ,0.2 
5125645,4,33.4,242.2,249.8,-15,7,-1,12 ,0 ,0.2 
5125645,4,36.6,198.4,250,-15,7,-1,12 ,0 ,0.2 
5125645,4,26.8,49.4,249.9,-10,9.4,-1,12 ,0 ,0.2 
5125645,4,107.6,47.5,250,-12,8.6,-1,12 ,0 ,0.2 
5125645,4,30.9,320.9,249.9,-12,8.6,-1,12 ,0 ,0.2 
5125645,4,37.5,139,249.9,-11,7,-1,12 ,0 ,0.2 
5125645,4,59.7,140.1,249.8,-11,11,-1,12 ,0 ,0.2 
5125645,4,46.8,141.2,250,-15,9.4,-1,12 ,0 ,0.2 
5125645,4,37.5,182.4,249.8,-12,11.8,-1,12 ,0 ,0.2 
5125645,4,40.8,320.6,249.9,-11,15.2,-1,12 ,0 ,0.2 
5125645,4,15.2,220.1,250,-10,15.8,-1,12 ,0 ,0.2 
5125645,4,20.4,225,249.9,-11,9.8,-1,12 ,0 ,0.2 
5125645,4,19,32.9,249.9,-9,9,-1,12 ,0 ,0.2 
5125645,4,15,11.4,249.9,-9,7,-1,12 ,0 ,0.2 
5125645,4,26.8,358.9,249.9,-9,9.8,-1,12 ,0 ,0.2 
5125645,4,31.1,185.4,250,-9,19.4,-1,12 ,0 ,0.2 
5125645,4,16.8,321.4,249.9,-12,9.2,-1,12 ,0 ,0.2 
5125645,4,69.7,321.2,249.9,-12,13.8,-1,12 ,0 ,0.2 
5125645,4,31.1,141.6,249.9,-10,14,-1,12 ,0 ,0.2 
5125645,4,23.6,141.5,250,-12,10,-1,12 ,0 ,0.2 
5125645,4,18.2,321.6,249.9,-13,10.2,-1,12 ,0 ,0.2 
5125645,4,20.4,321.6,249.9,-13,10.6,-1,12 ,0 ,0.2 
5125645,4,93.2,321.5,249.9,-13,9.2,-1,12 ,0 ,0.2 
5125645,4,738.7,0,249.9,-14,4,1,12 ,0 ,0.2 
5125645,4,15,124.9,249.9,-10,7.6,-1,12 ,0 ,0.2 
5125645,4,15,184.6,249.8,-10,6.8,-1,12 ,0 ,0.2 
5125645,4,15.1,289.6,249.9,-12,4,-1,12 ,0 ,0.2 
5125645,4,15.1,242.5,249.9,-12,7.2,-1,12 ,0 ,0.2 
5125645,4,15,205.2,250,-15,8.2,-1,12 ,0 ,0.2 
5125645,4,142.7,112.9,249.8,-10,5.8,-1,12 ,0 ,0.2 
5125645,4,25,19.8,249.8,-13,9.8,-1,12 ,0 ,0.2 
5125645,4,15.1,14.7,250,-13,10.6,-1,12 ,0 ,0.2 
5125645,4,140.7,91.1,250,-14,8.6,-1,12 ,0 ,0.2 
5125645,4,16.4,175,249.8,-13,11.4,-1,12 ,0 ,0.2 
5125645,4,16.4,357.1,249.8,-13,12.8,-1,12 ,0 ,0.2 
5125645,4,15,239,249.9,-11,10.6,-1,12 ,0 ,0.2 
5125645,4,28.6,18.2,249.8,-13,8,0,12 ,0 ,0.2 
5125645,4,32.1,279.6,246.9,-12,9.2,-1,12 ,0 ,0.2 
5125645,4,42.8,246.1,250,-13,14,-1,12 ,0 ,0.2 
5125645,4,45.9,231,249.9,-13,14,-1,12 ,0 ,0.2 
5125645,4,42,276.2,250,-15,14,-1,12 ,0 ,0.2 
5125645,4,36.4,194.6,249.8,-15,11.6,-1,12 ,0 ,0.2 
5125645,4,23.1,206.5,249.9,-13,13,-1,12 ,0 ,0.2 
5125645,4,33.4,208.1,249.8,-14,13,-1,12 ,0 ,0.2 
5125645,4,18.2,114.8,250,-11,10.8,-1,12 ,0 ,0.2 
5125645,4,21.1,52.5,249.9,-11,10.4,-1,12 ,0 ,0.2 
5125645,4,26,53.1,249.8,-9,12.4,-1,12 ,0 ,0.2 
5125645,4,30.6,54.7,249.9,-9,11.4,-1,12 ,0 ,0.2 
5125645,4,30.1,264.7,249.9,-12,8.8,-1,12 ,0 ,0.2 
5125645,4,26.1,335.9,249.9,-14,12.2,1,12 ,0 ,0.2 
5125645,4,45,33.1,249.9,-14,10,1,12 ,0 ,0.2 
5125645,4,32.2,17.6,249.8,-13,10,-1,12 ,0 ,0.2 
5125645,4,52.5,68.1,250,-13,11.2,-1,12 ,0 ,0.2 
5125645,4,44.6,57.8,250,-14,11.2,-1,12 ,0 ,0.2 
5125645,4,36.4,217.9,249.9,-9,11.6,-1,12 ,0 ,0.2 
5125645,4,48.1,220.4,249.8,-13,11.2,-1,12 ,0 ,0.2 
5125645,4,32.1,234.3,250,-13,16.2,-1,12 ,0 ,0.2 
5125645,4,14.9,225.9,249.9,-10,11.4,-1,12 ,0 ,0.2 
5125645,4,87.5,36.1,249.9,-10,11.4,-1,12 ,0 ,0.2 
5125645,4,15.1,268.7,250,-13,11.6,-1,12 ,0 ,0.2 
5125645,4,14.9,278.7,246.9,-9,11.4,-1,12 ,0 ,0.2 
5125645,4,15.8,267,249.9,-15,11.2,-1,12 ,0 ,0.2 
5125645,4,44,137.6,249.9,-12,8.2,-1,12 ,0 ,0.2 
5125645,4,71.6,177.1,250,-12,8.8,-1,12 ,0 ,0.2 
5125645,4,15.1,46.1,246.9,-10,8,1,12 ,0 ,0.2 
5125645,4,78,54.5,250,-9,13,-1,12 ,0 ,0.2 
5125645,4,33.2,223.3,249.9,-11,15,-1,12 ,0 ,0.2 
5125645,4,21.4,41.7,249.9,-10,10,-1,12 ,0 ,0.2 
5125645,4,36.6,322.6,249.9,-10,9,-1,12 ,0 ,0.2 
5125645,4,50.4,211.5,249.9,-10,9,-1,12 ,0 ,0.2 
5125645,4,38.6,67.5,249.9,-11,16.2,-1,12 ,0 ,0.2 
5125645,4,72.5,222.1,250,-11,11.8,-1,12 ,0 ,0.2 
5125645,4,15.1,281.6,249.9,-13,22.4,-1,12 ,0 ,0.2 
5125645,4,61.4,200.4,249.9,-14,7,-1,12 ,0 ,0.2 
5125645,4,15,28.2,250,-13,16.4,-1,12 ,0 ,0.2 
5125645,4,65.1,25.2,249.9,-11,10.4,-1,12 ,0 ,0.2 
5125645,4,23.3,10.1,249.9,-12,13,-1,12 ,0 ,0.2 
5125645,4,12.9,12.5,249.9,-12,13,-1,12 ,0 ,0.2 
5125645,4,27.4,271.7,249.9,-9,10,-1,12 ,0 ,0.2 
5125645,4,32.2,45.7,249.9,-10,8,-1,12 ,0 ,0.2 
5125645,4,41.8,33.4,249.9,-12,7.6,1,12 ,0 ,0.2 
5125645,4,47.8,175.8,249.9,-10,12,-1,12 ,0 ,0.2 
5125645,4,38.6,40.6,249.9,-11,10.4,1,12 ,0 ,0.2 
5125645,4,59,38.3,249.9,-11,10.4,1,12 ,0 ,0.2 
5125645,4,45.3,271.2,250,-11,16,-1,12 ,0 ,0.2 
5125645,4,15.2,265.5,249.8,-15,13.2,-1,12 ,0 ,0.2 
5125645,4,64.2,175.9,254.5,-12,8.8,-1,12 ,0 ,0.2 
5125645,4,15.1,40.8,249.9,-10,9.8,-1,12 ,0 ,0.2 
5125645,4,15.2,259.5,250,-13,11,-1,12 ,0 ,0.2 
5125645,4,15.1,303.8,249.9,-14,10.8,-1,12 ,0 ,0.2 
5125645,4,102.9,157.6,250,-11,11,-1,12 ,0 ,0.2 
5125645,4,37.8,32.7,249.8,-11,6.6,-1,12 ,0 ,0.2 
5125645,4,48.2,38,249.8,-12,5.8,-1,12 ,0 ,0.2 
5125645,4,37.4,212.9,246.9,-12,5.8,-1,12 ,0 ,0.2 
5125645,4,46,98.6,249.9,-12,12.4,-1,12 ,0 ,0.2 
5125645,4,40.1,288.1,249.8,-11,7.6,-1,12 ,0 ,0.2 
5125645,4,33.7,278,249.9,-15,6.2,-1,12 ,0 ,0.2 
5125645,4,44.3,270.2,249.9,-15,6.2,-1,12 ,0 ,0.2 
5125645,4,46.4,335.3,246.9,-12,6.2,-1,12 ,0 ,0.2 
5125645,4,45,30.6,246.9,-11,11,-1,12 ,0 ,0.2 
5125645,4,51.5,247.2,249.8,-10,9.4,-1,12 ,0 ,0.2 
5125645,4,60.1,213.8,249.9,-11,9.4,-1,12 ,0 ,0.2 
5125645,4,99.2,211.4,249.9,-10,9.8,-1,12 ,0 ,0.2 
5125645,4,31.4,260.2,249.9,-10,10.2,-1,12 ,0 ,0.2 
5125645,4,48.6,189,250,-10,10.2,-1,12 ,0 ,0.2 
5125645,4,15,172.7,250,-10,9.4,-1,12 ,0 ,0.2 
5125645,4,30,280.2,249.9,-14,8.6,-1,12 ,0 ,0.2 
5125645,4,112.6,266.2,249.9,-14,10,-1,12 ,0 ,0.2 
5125645,4,32.7,241.5,249.9,-14,7.4,-1,12 ,0 ,0.2 
5125645,4,22.5,216.6,249.9,-12,7.4,-1,12 ,0 ,0.2 
5125645,4,19.1,210.8,249.9,-12,8.2,-1,12 ,0 ,0.2 
5125645,4,17.7,74,249.9,-13,6.8,-1,12 ,0 ,0.2 
5125645,4,10.7,32.8,249.9,-13,8.6,-1,12 ,0 ,0.2 
5125645,4,13.9,217.8,250,-13,8.6,-1,12 ,0 ,0.2 
5125645,4,13.7,37.8,249.8,-13,9.4,-1,12 ,0 ,0.2 
5125645,4,11.8,12.8,246.9,-11,9.4,-1,12 ,0 ,0.2 
5125645,4,16.9,27.2,250,-11,9.4,-1,12 ,0 ,0.2 
5125645,4,28.9,32.9,249.9,-15,7.8,-1,12 ,0 ,0.2 
5125645,4,34.8,39,250,-15,10.8,-1,12 ,0 ,0.2 
5125645,4,63.6,21.5,249.9,-15,7.6,-1,12 ,0 ,0.2 
5125645,4,55.1,26.3,249.9,-15,7,-1,12 ,0 ,0.2 
5125645,4,24.3,34.9,249.9,-13,14.2,-1,12 ,0 ,0.2 
5125645,4,58.7,37.8,249.9,-13,8.2,-1,12 ,0 ,0.2 
5125645,4,48.2,24.2,250,-15,7.6,-1,12 ,0 ,0.2 
5125645,4,53.4,204.2,249.9,-15,7.2,-1,12 ,0 ,0.2 
5125645,4,48.1,213,250,-14,9.8,-1,12 ,0 ,0.2 
5125645,4,40.7,28.9,249.9,-9,7.2,-1,12 ,0 ,0.2 
5125645,4,43.1,31.3,250,-12,10.2,-1,12 ,0 ,0.2 
5125645,4,125.8,31.7,249.8,-12,10.2,-1,12 ,0 ,0.2 
5125645,4,57.4,185.9,249.9,-10,8.6,-1,12 ,0 ,0.2 
5125645,4,100.8,6.5,249.9,-14,10.4,-1,12 ,0 ,0.2 
5125645,4,89.3,208,250,-10,8.6,-1,12 ,0 ,0.2 
5125645,4,125.7,107,250,-12,8.6,-1,12 ,0 ,0.2 
5125645,4,197.6,155.8,249.9,-12,6.8,-1,12 ,0 ,0.2 
5125645,4,49.9,137.2,249.8,-12,9.6,-1,12 ,0 ,0.2 
5125645,4,15.1,23.8,250,-9,9.6,-1,12 ,0 ,0.2 
5125645,4,14.8,234,254.5,-11,8.8,-1,12 ,0 ,0.2 
5125645,4,15.1,28.7,249.9,-15,14.2,-1,12 ,0 ,0.2 
5125645,4,27.3,58,250,-12,7.4,0,12 ,0 ,0.2 
5125645,4,15.2,274.5,249.9,-14,10.2,-1,12 ,0 ,0.2 
5125645,4,15,94.5,250,-11,17.2,-1,12 ,0 ,0.2 
5125645,4,15.4,200.1,249.9,-11,7.8,-1,12 ,0 ,0.2 
5125645,4,16.5,280.7,250,-11,10.6,0,12 ,0 ,0.2 
5125645,4,27.2,51.1,246.9,-11,10.6,-1,12 ,0 ,0.2 
5125645,4,32.8,50.2,250,-15,7.6,1,12 ,0 ,0.2 
5125645,4,22.1,45.3,250,-11,7.8,-1,12 ,0 ,0.2 
5125645,4,25.7,45,250,-11,7.8,-1,12 ,0 ,0.2 
5125645,4,28.9,44.1,250,-10,8.8,-1,12 ,0 ,0.2 
5125645,4,28.3,225.7,249.9,-10,7.6,-1,12 ,0 ,0.2 
5125645,4,19.8,224.8,249.9,-12,7.8,1,12 ,0 ,0.2 
5125645,4,25,223.9,250,-12,10,1,12 ,0 ,0.2 
5125645,4,30.6,45.7,250,-14,9,-1,12 ,0 ,0.2 
5125645,4,53.6,270.4,250,-13,8.2,-1,12 ,0 ,0.2 
5125645,4,44,270,250,-15,5.2,-1,12 ,0 ,0.2 
5125645,4,75.3,179.3,249.8,-15,9.8,-1,12 ,0 ,0.2 
5125645,4,33,42.9,249.9,-11,9.8,-1,12 ,0 ,0.2 
5125645,4,32.2,141.7,250,-11,9.8,-1,12 ,0 ,0.2 
5125645,4,41.9,183.8,249.9,-10,7.6,-1,12 ,0 ,0.2 
5125645,4,15,137.1,249.8,-10,8.6,-1,12 ,0 ,0.2 
5125645,4,15.1,13.4,249.9,-11,8.2,1,12 ,0 ,0.2 
5125645,4,15.1,168.1,250,-10,9.4,-1,12 ,0 ,0.2 
5125645,4,15.1,110.2,250,-11,9,-1,12 ,0 ,0.2 
5125645,4,15.1,181.3,249.9,-11,9.4,-1,12 ,0 ,0.2 
5125645,4,16.5,243.7,250,-11,10.8,-1,12 ,0 ,0.2 
5125645,4,14.9,205.3,250,-10,10,1,12 ,0 ,0.2 
5125645,4,15,332.8,249.9,-12,9,-1,12 ,0 ,0.2 
5125645,4,80.4,266.6,250,-13,10.8,-1,12 ,0 ,0.2 
5125645,4,15,251.1,249.8,-14,7,-1,12 ,0 ,0.2 
5125645,4,14.9,143.5,249.9,-14,9.6,-1,12 ,0 ,0.2 
5125645,4,14.9,120.7,249.9,-11,9.4,-1,12 ,0 ,0.2 
5125645,4,16.4,17.1,249.9,-14,12.6,1,12 ,0 ,0.2 
5125645,4,16,39.4,249.9,-11,9.6,-1,12 ,0 ,0.2 
5125645,4,16,136.8,249.8,-9,10.6,-1,12 ,0 ,0.2 
5125645,4,31.3,3.3,249.8,-11,13.6,-1,12 ,0 ,0.2 
5125645,4,37,349,249.8,-12,11.4,-1,12 ,0 ,0.2 
5125645,4,46.2,234.9,249.9,-10,12.6,-1,12 ,0 ,0.2 
5125645,4,26.4,25.6,249.9,-12,9.6,-1,12 ,0 ,0.2 
5125645,4,32.3,186.3,249.8,-12,9,-1,12 ,0 ,0.2 
